,annotation_id,attribution_present,because,conversation_id,participant_id
4303,19362,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4304,19363,False,1,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4305,19364,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4306,19365,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4307,19366,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4308,19367,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4309,19368,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4310,19369,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4311,19370,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4312,19371,True,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4313,19372,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4314,19373,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4315,19374,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4316,19375,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4317,19376,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4318,19377,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4319,19378,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4320,19379,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4321,19380,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4322,19381,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4323,19382,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4324,19383,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4325,19384,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4326,19385,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4327,19386,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4328,19387,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4329,19388,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4330,19389,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4331,19390,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4332,19391,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4333,19392,False,1,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4334,19393,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4335,19394,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4336,19395,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4337,19396,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4338,19397,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4339,19398,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4340,19399,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4341,19400,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4342,19401,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4343,19402,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4344,19403,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4345,19404,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4346,19405,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4347,19406,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4348,19407,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4349,19408,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4350,19409,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4351,19410,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4352,19411,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4353,19412,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4354,19413,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4355,19414,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4356,19415,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4357,19416,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4358,19417,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4359,19418,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4360,19419,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4361,19420,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4362,19421,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4363,19422,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4364,19423,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4365,19424,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4366,19425,True,1,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4367,19426,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4368,19427,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4369,19428,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4370,19429,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4371,19430,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4372,19431,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4373,19432,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4374,19433,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4375,19434,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4376,19435,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4377,19436,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4378,19437,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4379,19438,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4380,19439,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4381,19440,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4382,19441,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4383,19442,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4384,19443,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4385,19444,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4386,19445,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4387,19446,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4388,19447,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4389,19448,False,1,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4390,19449,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4391,19450,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4392,19451,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4393,19452,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4394,19453,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4395,19454,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4396,19455,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4397,19456,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4398,19457,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4399,19458,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4400,19459,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4401,19460,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4402,19461,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4403,19462,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4404,19463,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4405,19464,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4406,19465,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4407,19466,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4408,19467,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4409,19468,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4410,19469,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4411,19470,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4412,19471,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4413,19472,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4414,19473,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4415,19474,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4416,19475,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4417,19476,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4418,19477,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4419,19478,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4420,19479,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4421,19480,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4422,19481,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4423,19482,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4424,19483,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4425,19484,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4426,19485,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4427,19486,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4428,19487,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4429,19488,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4430,19489,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4431,19490,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4432,19491,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4433,19492,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4434,19493,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4435,19494,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4436,19495,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4437,19496,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4438,19497,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4439,19498,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4440,19499,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4441,19500,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4442,19501,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4443,19502,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4444,19503,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4445,19504,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4446,19505,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4447,19506,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4448,19507,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4449,19508,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4450,19509,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4451,19510,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4452,19511,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4453,19512,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4454,19513,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4455,19514,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4456,19515,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4457,19516,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4458,19517,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4459,19518,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4460,19519,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4461,19520,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4462,19521,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4463,19522,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4464,19523,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4465,19524,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4466,19525,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4467,19526,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4468,19527,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4469,19528,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4470,19529,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4471,19530,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4472,19531,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4473,19532,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4474,19533,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4475,19534,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4476,19535,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4477,19536,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4478,19537,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4479,19538,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4480,19539,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4481,19540,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4482,19541,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4483,19542,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4484,19543,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4485,19544,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4486,19545,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4487,19546,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4488,19547,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4489,19548,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4490,19549,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4491,19550,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4492,19551,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4493,19552,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4494,19553,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4495,19554,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4496,19555,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4497,19556,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4498,19557,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4499,19558,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4500,19559,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4501,19560,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4502,19561,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4503,19562,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4504,19563,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4505,19564,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4506,19565,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4507,19566,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4508,19567,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4509,19568,False,1,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4510,19569,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4511,19570,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4512,19571,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4513,19572,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4514,19573,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4515,19574,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4516,19575,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4517,19576,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4518,19577,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4519,19578,False,1,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4520,19579,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4521,19580,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4522,19581,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4523,19582,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4524,19583,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4525,19584,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4526,19585,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4527,19586,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4528,19587,False,1,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4529,19588,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4530,19589,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4531,19590,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4532,19591,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4533,19592,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4534,19593,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4535,19594,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4536,19595,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4537,19596,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4538,19597,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4539,19598,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4540,19599,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4541,19600,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4542,19601,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4543,19602,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4544,19603,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4545,19604,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4546,19605,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4547,19606,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4548,19607,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4549,19608,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4550,19609,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4551,19610,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4552,19611,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4553,19612,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4554,19613,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4555,19614,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4556,19615,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4557,19616,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4558,19617,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4559,19618,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4560,19619,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4561,19620,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4562,19621,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4563,19622,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4564,19623,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4565,19624,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4566,19625,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4567,19626,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4568,19627,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4569,19628,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4570,19629,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4571,19630,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4572,19631,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4573,19632,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4574,19633,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4575,19634,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4576,19635,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4577,19636,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4578,19637,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4579,19638,False,1,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4580,19639,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4581,19640,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4582,19641,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4583,19642,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4584,19643,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4585,19644,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4586,19645,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4587,19646,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4588,19647,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4589,19648,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4590,19649,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4591,19650,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4592,19651,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4593,19652,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4594,19653,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4595,19654,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4596,19655,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4597,19656,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4598,19657,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4599,19658,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4600,19659,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4601,19660,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4602,19661,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4603,19662,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4604,19663,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4605,19664,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4606,19665,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4607,19666,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4608,19667,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4609,19668,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4610,19669,False,1,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4611,19670,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4612,19671,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4613,19672,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4614,19673,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4615,19674,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4616,19675,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4617,19676,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4618,19677,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4619,19678,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4620,19679,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4621,19680,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4622,19681,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4623,19682,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4624,19683,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4625,19684,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4626,19685,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4627,19686,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4628,19687,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4629,19688,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4630,19689,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4631,19690,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4632,19691,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4633,19692,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4634,19693,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4635,19694,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4636,19695,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4637,19696,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4638,19697,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4639,19698,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4640,19699,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4641,19700,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4642,19701,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4643,19702,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4644,19703,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4645,19704,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4646,19705,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4647,19706,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4648,19707,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4649,19708,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4650,19709,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4651,19710,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4652,19711,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4653,19712,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4654,19713,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4655,19714,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4656,19715,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4657,19716,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4658,19717,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4659,19718,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
4660,19719,False,0,4-MG-2014-05-21_PES_3_consensus.xml,4-MG
